,num_confirmed,num_death,num_recovered,num_confirmed_that_day,num_death_that_day,num_recovered_that_day
1/22/20,0.0,0.0,0.0,,,
1/23/20,0.0,0.0,0.0,0.0,0.0,0.0
1/24/20,0.0,0.0,0.0,0.0,0.0,0.0
1/25/20,0.0,0.0,0.0,0.0,0.0,0.0
1/26/20,0.0,0.0,0.0,0.0,0.0,0.0
1/27/20,0.0,0.0,0.0,0.0,0.0,0.0
1/28/20,0.0,0.0,0.0,0.0,0.0,0.0
1/29/20,0.0,0.0,0.0,0.0,0.0,0.0
1/30/20,0.0,0.0,0.0,0.0,0.0,0.0
1/31/20,2.0,0.0,0.0,2.0,0.0,0.0
2/1/20,2.0,0.0,0.0,0.0,0.0,0.0
2/2/20,2.0,0.0,0.0,0.0,0.0,0.0
2/3/20,2.0,0.0,0.0,0.0,0.0,0.0
2/4/20,2.0,0.0,0.0,0.0,0.0,0.0
2/5/20,2.0,0.0,0.0,0.0,0.0,0.0
2/6/20,2.0,0.0,0.0,0.0,0.0,0.0
2/7/20,3.0,0.0,0.0,1.0,0.0,0.0
2/8/20,3.0,0.0,0.0,0.0,0.0,0.0
2/9/20,3.0,0.0,0.0,0.0,0.0,0.0
2/10/20,3.0,0.0,0.0,0.0,0.0,0.0
2/11/20,3.0,0.0,0.0,0.0,0.0,0.0
2/12/20,3.0,0.0,0.0,0.0,0.0,0.0
2/13/20,3.0,0.0,0.0,0.0,0.0,0.0
2/14/20,3.0,0.0,0.0,0.0,0.0,0.0
2/15/20,3.0,0.0,0.0,0.0,0.0,0.0
2/16/20,3.0,0.0,0.0,0.0,0.0,0.0
2/17/20,3.0,0.0,0.0,0.0,0.0,0.0
2/18/20,3.0,0.0,0.0,0.0,0.0,0.0
2/19/20,3.0,0.0,0.0,0.0,0.0,0.0
2/20/20,3.0,0.0,0.0,0.0,0.0,0.0
2/21/20,20.0,1.0,0.0,17.0,1.0,0.0
2/22/20,62.0,2.0,1.0,42.0,1.0,1.0
2/23/20,155.0,3.0,2.0,93.0,1.0,1.0
2/24/20,229.0,7.0,1.0,74.0,4.0,-1.0
2/25/20,322.0,10.0,1.0,93.0,3.0,0.0
2/26/20,453.0,12.0,3.0,131.0,2.0,2.0
2/27/20,655.0,17.0,45.0,202.0,5.0,42.0
2/28/20,888.0,21.0,46.0,233.0,4.0,1.0
2/29/20,1128.0,29.0,46.0,240.0,8.0,0.0
3/1/20,1694.0,34.0,83.0,566.0,5.0,37.0
3/2/20,2036.0,52.0,149.0,342.0,18.0,66.0
3/3/20,2502.0,79.0,160.0,466.0,27.0,11.0
3/4/20,3089.0,107.0,276.0,587.0,28.0,116.0
3/5/20,3858.0,148.0,414.0,769.0,41.0,138.0
3/6/20,4636.0,197.0,523.0,778.0,49.0,109.0
3/7/20,5883.0,233.0,589.0,1247.0,36.0,66.0
3/8/20,7375.0,366.0,622.0,1492.0,133.0,33.0
3/9/20,9172.0,463.0,724.0,1797.0,97.0,102.0
3/10/20,10149.0,631.0,724.0,977.0,168.0,0.0
3/11/20,12462.0,827.0,1045.0,2313.0,196.0,321.0
3/12/20,12462.0,827.0,1045.0,0.0,0.0,0.0
3/13/20,17660.0,1266.0,1439.0,5198.0,439.0,394.0
3/14/20,21157.0,1441.0,1966.0,3497.0,175.0,527.0
3/15/20,24747.0,1809.0,2335.0,3590.0,368.0,369.0
3/16/20,27980.0,2158.0,2749.0,3233.0,349.0,414.0
3/17/20,31506.0,2503.0,2941.0,3526.0,345.0,192.0
3/18/20,35713.0,2978.0,4025.0,4207.0,475.0,1084.0
3/19/20,41035.0,3405.0,4440.0,5322.0,427.0,415.0
3/20/20,47021.0,4032.0,4440.0,5986.0,627.0,0.0
3/21/20,53578.0,4825.0,6072.0,6557.0,793.0,1632.0
3/22/20,59138.0,5476.0,7024.0,5560.0,651.0,952.0
3/23/20,59138.0,5476.0,7024.0,0.0,0.0,0.0
