,num_confirmed,num_death,num_recovered,num_confirmed_that_day,num_death_that_day,num_recovered_that_day
5/18/2020,150593,4171,111577,1158.0,31.0,1615.0
5/19/2020,151615,4199,112895,1022.0,28.0,1318.0
5/20/2020,152587,4222,113987,972.0,23.0,1092.0
5/21/2020,153548,4249,114990,961.0,27.0,1003.0
5/22/2020,154500,4276,116111,952.0,27.0,1121.0
5/23/2020,155686,4308,117602,1186.0,32.0,1491.0
5/24/2020,156827,4340,118694,1141.0,32.0,1092.0
5/25/2020,157814,4369,120015,987.0,29.0,1321.0
5/26/2020,158762,4397,121507,948.0,28.0,1492.0
5/27/2020,159797,4431,122793,1035.0,34.0,1286.0
5/28/2020,160979,4461,124369,1182.0,30.0,1576.0
5/29/2020,162120,4489,125963,1141.0,28.0,1594.0
5/30/2020,163103,4515,126984,983.0,26.0,1021.0
5/31/2020,163942,4540,127973,839.0,25.0,989.0
6/1/2020,164769,4563,128947,827.0,23.0,974.0
6/2/2020,165555,4585,129921,786.0,22.0,974.0
6/3/2020,166422,4609,130852,867.0,24.0,931.0
6/4/2020,167410,4630,131778,988.0,21.0,926.0
