,num_confirmed,num_death,num_recovered,num_confirmed_that_day,num_death_that_day,num_recovered_that_day
4/4/2020,126168,11947,34219,6969.0,749.0,3706.0
4/5/2020,131646,12641,38080,5478.0,694.0,3861.0
4/6/2020,136675,13341,40437,5029.0,700.0,2357.0
4/7/2020,141942,14045,43208,5267.0,704.0,2771.0
4/8/2020,148220,14792,48021,6278.0,747.0,4813.0
4/9/2020,153222,15447,52165,5002.0,655.0,4144.0
4/10/2020,158273,16081,55668,5051.0,634.0,3503.0
4/11/2020,163027,16606,59109,4754.0,525.0,3441.0
4/12/2020,166831,17209,62391,3804.0,603.0,3282.0
4/13/2020,170099,17756,64727,3268.0,547.0,2336.0
4/14/2020,172541,18056,67504,2442.0,300.0,2777.0
4/15/2020,177644,18708,70853,5103.0,652.0,3349.0
4/16/2020,184948,19315,74797,7304.0,607.0,3944.0
4/17/2020,190839,20002,74797,5891.0,687.0,0.0
4/18/2020,191726,20043,74797,887.0,41.0,0.0
4/19/2020,198674,20453,77357,6948.0,410.0,2560.0
4/20/2020,200210,20852,80587,1536.0,399.0,3230.0
4/21/2020,204178,21282,82514,3968.0,430.0,1927.0
4/22/2020,208389,21717,85915,4211.0,435.0,3401.0
4/23/2020,213024,22157,89250,4635.0,440.0,3335.0
4/24/2020,219764,22524,92355,6740.0,367.0,3105.0
4/25/2020,223759,22902,95708,3995.0,378.0,3353.0
4/26/2020,226629,23190,117727,2870.0,288.0,22019.0
4/27/2020,229422,23521,120832,2793.0,331.0,3105.0
4/28/2020,232128,23822,123903,2706.0,301.0,3071.0
4/29/2020,236899,24275,132929,4771.0,453.0,9026.0
4/30/2020,213435,24543,112050,-23464.0,268.0,-20879.0
5/1/2020,213435,24543,112050,0.0,0.0,0.0
5/2/2020,216582,25100,117248,3147.0,557.0,5198.0
5/3/2020,217466,25264,118902,884.0,164.0,1654.0
5/4/2020,218011,25428,121343,545.0,164.0,2441.0
5/5/2020,219329,25613,123486,1318.0,185.0,2143.0
5/6/2020,220325,25857,126002,996.0,244.0,2516.0
5/7/2020,221447,26070,128511,1122.0,213.0,2509.0
5/8/2020,222857,26299,131148,1410.0,229.0,2637.0
